38	21	2	1
39	0	2	2
39	3	2	0
39	1	2	2
39	13	2	1
40	0	2	2
40	3	2	1
40	1	2	2
40	4	2	1
40	13	2	1
41	0	2	1
41	1	2	0
41	12	2	1
41	14	2	0
41	38	2	1
42	3	2	1
42	1	2	1
42	8	2	2
42	27	2	1
42	14	2	2
43	0	2	2
43	1	2	1
43	4	2	1
43	12	2	1
43	14	2	0
44	39	2	2
44	1	2	1
44	4	2	1
44	8	2	2
44	13	2	1
45	0	2	1
45	3	2	1
45	1	2	0
45	8	2	2
45	13	2	1
46	0	2	2
46	16	2	1
46	1	2	1
46	4	2	0
46	13	2	2
47	0	2	2
47	16	2	0
47	1	2	0
47	13	2	1
48	0	2	2
48	1	2	1
48	4	2	1
48	18	2	1
48	21	2	1
49	0	2	1
49	1	2	1
49	4	2	2
49	21	2	0
49	14	2	2
50	40	2	1
50	1	2	1
50	4	2	2
50	13	2	0
50	14	2	1
51	15	2	2
51	1	2	2
51	4	2	1
51	21	2	1
52	0	2	1
52	15	2	2
52	1	2	1
52	4	2	1
52	41	2	2
53	0	2	2
53	42	2	2
53	1	2	2
53	8	2	2
53	43	2	1
54	1	2	1
54	4	2	2
54	44	2	2
54	13	2	1
55	0	2	1
55	1	2	2
55	4	2	0
55	31	2	2
56	1	2	1
56	37	2	2
56	45	2	1
56	46	2	1
56	14	2	1
57	0	2	2
57	1	2	2
57	4	2	1
57	14	2	1
57	47	2	1
58	0	2	1
58	1	2	2
58	21	2	0
58	14	2	1
58	48	2	1
59	0	2	1
59	1	2	2
59	49	2	2
59	8	2	2
59	50	2	1
60	0	2	1
60	1	2	0
60	51	2	2
60	13	2	1
60	14	2	2
61	0	2	1
61	1	2	0
61	4	2	0
61	8	2	2
61	13	2	0
62	0	2	1
62	3	2	1
62	1	2	2
62	4	2	1
62	13	2	1
63	3	2	1
63	1	2	1
63	8	2	2
63	28	2	2
63	10	2	0
64	0	2	1
64	3	2	1
64	1	2	0
64	12	2	2
64	52	2	1
65	0	2	1
65	1	2	2
65	13	2	1
65	41	2	2
66	0	2	1
66	1	2	1
66	4	2	2
66	13	2	1
67	0	2	1
67	1	2	2
67	8	2	2
67	52	2	1
67	53	2	2
68	3	2	1
68	1	2	1
68	8	2	2
68	23	2	2
68	21	2	0
69	3	2	1
69	1	2	1
69	54	2	2
69	31	2	2
70	19	2	2
70	0	2	1
70	1	2	1
70	18	2	1
70	13	2	1
71	15	2	1
71	3	2	0
71	1	2	1
71	4	2	0
72	0	2	1
72	1	2	0
72	4	2	0
72	43	2	2
72	13	2	1
73	0	2	0
73	42	2	2
73	1	2	1
73	4	2	1
73	13	2	1
74	19	2	2
74	0	2	2
74	1	2	0
74	4	2	1
74	13	2	1
75	6	2	2
75	0	2	1
75	15	2	1
75	1	2	0
76	6	2	1
76	1	2	1
76	55	2	2
76	13	2	1
76	14	2	2
77	6	2	2
77	0	2	2
77	3	2	1
77	1	2	1
77	4	2	1
78	0	2	1
78	1	2	0
78	4	2	0
78	12	2	1
78	14	2	1
79	0	2	2
79	1	2	2
79	4	2	2
79	13	2	2
79	56	2	2
80	16	2	0
80	1	2	0
80	4	2	0
80	8	2	0
80	13	2	1
81	1	2	1
81	4	2	1
81	8	2	2
81	57	2	0
81	14	2	1
82	0	2	1
82	15	2	1
82	1	2	0
82	13	2	1
83	19	2	1
83	0	2	1
83	3	2	0
83	1	2	0
83	24	2	2
84	0	2	2
84	15	2	2
84	58	2	1
84	3	2	1
84	1	2	1
85	1	2	1
85	4	2	1
85	37	2	0
85	2	2	2
85	38	2	1
86	0	2	1
86	42	2	0
86	1	2	1
86	4	2	0
86	12	2	0
87	0	2	2
87	59	2	2
87	1	2	1
87	4	2	1
87	14	2	2
88	0	2	1
88	1	2	2
88	4	2	1
88	46	2	1
88	14	2	2
89	0	2	1
89	15	2	2
89	1	2	1
89	4	2	1
89	48	2	1
90	19	2	2
90	1	2	2
90	4	2	1
90	12	2	0
90	50	2	1
91	22	2	2
91	0	2	2
91	1	2	2
91	4	2	1
91	13	2	2
92	15	2	1
92	1	2	0
92	12	2	1
92	8	2	1
92	60	2	2
93	0	2	2
93	1	2	1
93	4	2	1
93	24	2	2
94	1	2	0
94	37	2	1
94	8	2	0
94	13	2	1
94	2	2	0
95	1	2	1
95	61	2	2
95	4	2	1
95	29	2	1
96	0	2	2
96	1	2	1
96	37	2	2
96	12	2	2
96	8	2	2
97	1	2	0
97	62	2	1
97	29	2	2
97	41	2	2
98	0	2	1
98	3	2	0
98	1	2	0
98	8	2	1
99	0	2	1
99	1	2	0
99	51	2	1
99	63	2	1
99	14	2	1
100	0	2	1
100	1	2	0
100	4	2	0
100	12	2	1
100	14	2	1
101	0	2	1
101	59	2	1
101	1	2	0
101	4	2	0
101	8	2	0
102	0	2	2
102	1	2	0
102	8	2	2
103	15	2	2
103	3	2	1
103	1	2	2
103	12	2	2
103	8	2	2
104	0	2	2
105	0	2	2
105	3	2	2
105	1	2	1
105	8	2	1
105	21	2	0
106	19	2	2
106	0	2	2
106	1	2	0
106	8	2	2
106	13	2	0
107	0	2	2
107	7	2	1
107	1	2	0
107	4	2	0
107	21	2	1
108	0	2	2
108	1	2	0
108	4	2	0
108	13	2	1
109	0	2	2
109	3	2	1
109	1	2	2
109	4	2	1
109	64	2	2
110	0	2	1
110	59	2	1
110	8	2	0
110	2	2	2
111	0	2	2
111	65	2	1
111	3	2	1
111	1	2	0
111	4	2	0
112	0	2	2
112	15	2	2
112	3	2	2
112	1	2	1
112	18	2	2
113	0	2	2
113	15	2	1
113	1	2	2
113	4	2	2
113	13	2	0
114	0	2	2
114	15	2	2
114	1	2	1
114	4	2	1
114	9	2	2
115	0	2	1
115	15	2	2
115	3	2	0
115	1	2	0
116	19	2	1
116	0	2	2
116	65	2	1
116	1	2	1
116	2	2	2
117	0	2	2
117	7	2	2
117	10	2	2
117	48	2	2
118	0	2	2
118	15	2	2
118	1	2	0
118	4	2	0
119	19	2	2
119	0	2	2
119	1	2	0
119	13	2	0
120	0	2	2
120	1	2	1
120	4	2	0
120	8	2	1
120	9	2	2
121	0	2	2
121	1	2	0
121	12	2	1
121	13	2	0
122	0	2	2
122	1	2	1
122	4	2	1
122	8	2	0
122	13	2	1
123	0	2	1
123	1	2	0
123	4	2	0
123	8	2	1
123	14	2	2
124	0	2	2
124	1	2	0
124	4	2	0
124	49	2	2
125	32	2	1
125	0	2	2
125	3	2	0
125	1	2	1
125	14	2	2
126	15	2	2
126	1	2	1
126	50	2	1
126	13	2	1
126	2	2	1
127	0	2	1
127	42	2	2
127	1	2	2
127	4	2	1
127	14	2	2
128	19	2	1
128	42	2	1
128	1	2	2
128	4	2	0
128	13	2	0
129	0	2	1
129	15	2	1
129	3	2	0
129	1	2	0
129	4	2	1
130	0	2	1
130	1	2	2
130	4	2	2
130	35	2	1
130	13	2	1
131	0	2	0
131	3	2	1
131	1	2	1
131	13	2	1
132	0	2	0
132	1	2	1
132	4	2	1
132	8	2	0
132	13	2	1
133	0	2	0
133	3	2	2
133	1	2	0
133	4	2	0
133	2	2	2
134	15	2	1
134	3	2	0
134	1	2	0
134	4	2	1
134	10	2	0
135	0	2	1
135	3	2	1
135	1	2	0
135	4	2	0
136	0	2	1
136	1	2	0
136	4	2	1
136	13	2	1
136	21	2	1
137	1	2	1
137	4	2	2
137	34	2	2
137	9	2	0
137	14	2	2
138	6	2	0
138	0	2	1
138	66	2	1
138	3	2	0
138	1	2	0
139	19	2	0
139	0	2	2
139	1	2	0
139	4	2	1
139	13	2	1
140	0	2	1
140	3	2	1
140	1	2	1
140	4	2	1
140	13	2	1
141	16	2	0
141	1	2	0
141	4	2	1
141	13	2	1
142	20	2	2
142	16	2	2
142	1	2	1
142	4	2	1
142	13	2	1
143	19	2	2
143	0	2	2
143	1	2	1
143	4	2	2
143	13	2	1
144	0	2	2
144	1	2	2
144	67	2	2
144	68	2	2
144	69	2	2
145	0	2	1
145	1	2	2
145	4	2	1
145	13	2	2
145	14	2	1
146	70	2	1
146	1	2	0
146	4	2	0
146	13	2	0
146	71	2	1
147	40	2	2
147	1	2	1
147	13	2	1
147	27	2	1
148	0	2	2
148	42	2	2
148	1	2	0
148	29	2	1
148	31	2	1
149	0	2	1
149	65	2	1
149	3	2	1
149	1	2	0
149	4	2	0
150	7	2	1
150	1	2	0
150	8	2	0
150	27	2	1
150	14	2	2
151	0	2	0
151	3	2	1
151	4	2	1
151	13	2	0
152	6	2	1
152	1	2	1
152	35	2	2
152	21	2	0
152	14	2	2
153	0	2	0
153	7	2	1
153	1	2	1
153	4	2	1
153	10	2	1
154	19	2	2
154	1	2	0
154	4	2	0
154	23	2	1
154	13	2	1
155	15	2	2
155	3	2	1
155	1	2	1
155	4	2	0
155	13	2	1
156	6	2	1
156	0	2	0
156	1	2	0
156	8	2	0
156	18	2	0
157	0	2	2
157	1	2	2
157	4	2	2
157	37	2	1
157	8	2	2
158	6	2	1
158	1	2	2
158	31	2	1
158	2	2	2
159	0	2	2
159	1	2	2
159	4	2	1
159	12	2	2
159	2	2	2
160	0	2	1
160	3	2	1
160	1	2	1
160	4	2	0
160	13	2	2
161	3	2	1
161	1	2	0
161	34	2	2
161	72	2	0
161	14	2	2
162	0	2	1
162	3	2	1
162	1	2	0
162	12	2	2
162	27	2	1
163	0	2	2
163	1	2	0
163	13	2	1
163	46	2	0
163	52	2	0
164	3	2	1
164	1	2	0
164	4	2	0
164	29	2	1
165	16	2	1
165	1	2	0
165	4	2	0
165	13	2	2
166	42	2	1
166	1	2	1
166	4	2	2
166	17	2	2
166	26	2	2
167	16	2	1
167	1	2	1
167	13	2	1
168	0	2	0
168	1	2	1
168	4	2	1
168	12	2	1
168	13	2	0
169	19	2	1
169	0	2	2
169	1	2	0
169	4	2	0
169	2	2	2
170	15	2	2
170	42	2	1
170	1	2	1
170	4	2	1
170	13	2	1
171	3	2	1
171	1	2	0
171	37	2	1
171	13	2	1
172	40	2	0
172	0	2	0
172	1	2	1
172	4	2	1
172	41	2	2
173	0	2	2
173	3	2	2
173	1	2	1
173	4	2	1
173	14	2	2
174	32	2	0
174	0	2	2
174	73	2	1
174	1	2	0
174	18	2	2
175	1	2	1
175	37	2	1
175	12	2	2
175	2	2	2
175	41	2	2
176	0	2	1
176	3	2	0
176	1	2	2
177	0	2	2
177	1	2	0
177	4	2	0
177	37	2	2
177	13	2	1
178	32	2	1
178	1	2	2
178	4	2	2
178	67	2	2
178	14	2	1
179	0	2	2
179	15	2	2
179	3	2	1
179	1	2	0
180	0	2	2
180	15	2	1
180	1	2	1
180	4	2	1
180	27	2	1
181	74	2	2
181	0	2	1
181	1	2	1
181	4	2	1
181	13	2	1
182	0	2	2
182	3	2	1
182	7	2	2
182	52	2	2
183	59	2	2
183	3	2	1
183	1	2	2
183	8	2	2
183	2	2	2
184	1	2	1
184	4	2	0
184	13	2	1
184	5	2	1
184	46	2	2
185	0	2	1
185	3	2	1
185	1	2	0
185	4	2	1
185	75	2	1
186	16	2	0
186	1	2	0
186	4	2	0
187	22	2	2
187	0	2	2
187	1	2	0
187	8	2	2
187	68	2	2
188	25	2	2
188	0	2	2
188	1	2	1
188	4	2	1
188	13	2	1
189	3	2	0
189	1	2	0
189	8	2	1
189	67	2	1
189	64	2	2
190	0	2	1
190	1	2	0
190	4	2	0
190	27	2	1
190	2	2	2
191	0	2	2
191	1	2	0
191	4	2	0
191	12	2	2
191	13	2	1
192	3	2	1
192	1	2	1
192	4	2	1
192	14	2	2
193	0	2	2
193	1	2	1
193	4	2	1
193	10	2	1
193	14	2	2
194	0	2	2
194	15	2	2
194	1	2	0
194	24	2	2
194	2	2	2
195	3	2	1
195	1	2	0
195	4	2	0
195	37	2	1
195	21	2	1
196	76	2	2
197	15	2	2
197	3	2	2
197	1	2	0
197	4	2	0
197	27	2	1
198	6	2	1
198	1	2	1
198	8	2	1
198	21	2	0
198	2	2	2
199	25	2	0
199	0	2	0
199	1	2	0
199	4	2	0
199	8	2	0
200	0	2	1
200	1	2	2
200	4	2	2
200	24	2	2
200	38	2	1
201	15	2	2
201	3	2	1
201	1	2	1
201	77	2	2
201	14	2	2
202	1	2	0
202	37	2	1
202	78	2	1
202	43	2	0
202	29	2	1
203	0	2	1
203	1	2	1
203	4	2	2
203	13	2	1
204	32	2	0
204	3	2	1
204	27	2	1
204	2	2	2
205	0	2	2
205	3	2	1
205	1	2	2
206	0	2	2
206	15	2	2
206	79	2	2
206	1	2	0
206	8	2	1
207	32	2	1
207	0	2	1
207	1	2	1
207	4	2	1
207	2	2	2
208	0	2	2
208	1	2	0
208	4	2	0
208	55	2	0
208	13	2	1
209	0	2	2
209	1	2	1
209	8	2	2
209	10	2	1
209	2	2	2
210	3	2	1
210	1	2	1
210	13	2	0
211	16	2	2
211	3	2	1
211	1	2	2
211	4	2	2
211	13	2	1
212	0	2	1
212	42	2	2
212	1	2	1
212	8	2	1
212	47	2	2
213	0	2	2
213	65	2	1
213	3	2	0
213	1	2	1
213	4	2	2
214	0	2	2
214	16	2	0
214	1	2	0
214	4	2	0
214	13	2	1
215	19	2	2
215	0	2	2
215	1	2	0
215	4	2	2
215	13	2	2
216	0	2	2
216	1	2	1
216	4	2	2
216	8	2	2
216	14	2	1
217	0	2	2
217	1	2	1
217	4	2	1
217	8	2	2
217	13	2	1
218	1	2	2
218	4	2	1
218	8	2	2
218	17	2	1
218	2	2	2
219	0	2	0
219	3	2	1
219	1	2	1
219	13	2	1
219	9	2	0
220	1	2	0
220	4	2	0
220	37	2	0
220	36	2	1
220	9	2	1
221	0	2	2
221	3	2	2
221	1	2	0
221	45	2	2
221	2	2	2
222	32	2	0
222	0	2	2
222	3	2	1
222	1	2	0
223	0	2	2
223	1	2	0
223	13	2	0
224	16	2	0
224	1	2	1
224	4	2	1
224	62	2	2
224	13	2	1
225	40	2	2
225	0	2	2
225	16	2	1
225	1	2	1
225	13	2	1
226	16	2	1
226	3	2	0
226	1	2	1
226	4	2	2
226	13	2	1
227	0	2	1
227	1	2	2
227	4	2	1
227	8	2	1
228	3	2	1
228	1	2	2
228	8	2	1
228	43	2	1
228	2	2	2
229	0	2	0
229	15	2	1
229	1	2	0
229	12	2	0
230	0	2	2
230	3	2	1
230	1	2	1
230	72	2	0
230	14	2	2
231	0	2	1
231	15	2	1
231	3	2	1
231	1	2	0
231	56	2	0
232	1	2	0
232	12	2	1
232	50	2	1
232	9	2	1
232	47	2	0
233	3	2	1
233	1	2	0
233	8	2	2
233	27	2	1
233	76	2	2
234	1	2	0
234	37	2	0
234	12	2	2
234	21	2	1
234	80	2	1
235	0	2	1
235	1	2	0
235	4	2	2
235	13	2	2
236	6	2	0
236	15	2	1
236	1	2	1
236	8	2	0
237	0	2	2
237	1	2	1
237	8	2	2
237	14	2	1
237	81	2	1
238	1	2	2
238	4	2	2
238	13	2	1
238	82	2	2
239	0	2	2
239	1	2	2
239	4	2	1
239	8	2	1
239	14	2	1
240	0	2	0
240	3	2	0
240	1	2	0
240	27	2	1
240	47	2	2
241	0	2	1
241	3	2	1
241	1	2	0
241	8	2	2
241	14	2	2
242	83	2	1
242	1	2	0
242	4	2	0
242	12	2	2
242	13	2	0
243	0	2	2
243	3	2	0
243	4	2	2
243	12	2	1
244	19	2	2
244	0	2	2
244	3	2	0
244	1	2	1
244	4	2	1
245	1	2	2
245	4	2	0
245	13	2	2
245	46	2	2
245	27	2	1
246	0	2	2
246	3	2	2
246	1	2	2
246	84	2	1
246	14	2	2
247	0	2	2
247	1	2	0
247	4	2	1
247	85	2	1
247	2	2	2
248	0	2	1
248	1	2	1
248	4	2	0
248	86	2	0
248	8	2	2
249	0	2	0
249	1	2	0
249	4	2	0
249	50	2	0
249	52	2	1
250	0	2	2
250	3	2	1
250	1	2	0
250	8	2	2
250	13	2	2
251	42	2	1
251	1	2	0
251	4	2	1
251	23	2	0
251	14	2	1
252	0	2	0
252	42	2	2
252	1	2	0
252	4	2	1
252	11	2	1
253	1	2	1
253	4	2	1
253	86	2	0
253	87	2	1
253	46	2	1
254	42	2	1
254	1	2	1
254	4	2	1
254	8	2	1
254	13	2	1
255	0	2	1
255	3	2	1
255	1	2	1
255	4	2	0
255	13	2	2
256	16	2	0
256	1	2	1
256	4	2	1
256	12	2	0
256	13	2	2
257	0	2	0
257	3	2	0
257	1	2	1
257	4	2	0
257	52	2	0
258	0	2	1
258	1	2	0
258	37	2	1
258	24	2	2
258	2	2	2
259	0	2	2
259	1	2	1
259	4	2	1
259	12	2	2
259	27	2	1
260	6	2	1
260	0	2	0
260	1	2	0
260	4	2	1
260	13	2	1
261	0	2	2
261	3	2	2
261	1	2	1
261	67	2	2
261	2	2	2
262	0	2	2
262	3	2	2
262	1	2	1
262	8	2	2
262	35	2	2
263	22	2	2
263	0	2	2
263	1	2	0
263	4	2	0
263	13	2	1
264	40	2	0
264	1	2	0
264	4	2	0
264	8	2	2
264	21	2	1
265	19	2	0
265	0	2	2
265	1	2	1
265	4	2	2
265	88	2	2
266	1	2	0
266	4	2	1
266	23	2	2
266	48	2	1
267	0	2	2
267	1	2	0
267	4	2	0
267	13	2	2
267	5	2	2
268	22	2	2
268	0	2	2
268	1	2	0
268	14	2	1
269	15	2	2
269	1	2	0
269	4	2	0
269	12	2	2
269	13	2	2
270	0	2	2
270	3	2	1
270	1	2	0
270	9	2	2
270	2	2	2
271	0	2	2
271	3	2	1
271	1	2	0
271	4	2	1
271	50	2	1
272	3	2	1
272	1	2	0
272	4	2	1
272	14	2	2
273	89	2	0
273	87	2	0
273	90	2	2
273	91	2	0
273	92	2	0
273	6	2	2
274	93	0	0
274	22	0	1
274	90	0	2
274	91	0	0
274	89	0	0
275	94	2	1
275	91	2	0
275	95	2	1
275	96	2	1
275	48	2	2
276	91	2	0
276	97	2	1
276	90	2	2
276	50	2	1
276	92	2	0
276	98	2	2
276	99	2	1
277	87	1	0
277	100	1	1
277	21	1	1
277	91	1	0
277	96	1	0
277	94	1	1
278	89	2	0
278	101	2	2
278	102	2	2
278	103	2	1
278	91	2	0
278	94	2	1
279	101	0	0
279	91	0	0
279	90	0	2
279	104	0	0
279	105	0	1
280	103	1	1
280	21	1	1
280	48	1	2
280	91	1	0
280	96	1	1
281	106	2	2
281	91	2	0
281	107	2	0
281	90	2	2
281	108	2	1
282	109	2	2
282	91	2	0
282	110	2	2
282	48	2	0
283	111	0	2
283	112	0	0
283	91	0	0
283	90	0	2
283	96	0	1
284	90	0	2
284	91	0	0
284	96	0	1
284	113	0	0
285	21	2	1
285	104	2	2
285	114	2	2
285	91	2	0
285	107	2	0
286	90	2	2
286	112	2	1
286	103	2	0
286	91	2	0
286	92	2	2
287	101	2	2
287	91	2	0
287	90	2	2
287	107	2	0
287	110	2	2
288	101	2	1
288	48	2	0
288	91	2	0
288	115	2	1
288	107	2	0
289	112	2	1
289	48	2	0
289	90	2	2
289	8	2	2
290	104	2	2
290	116	2	1
290	91	2	0
290	90	2	2
291	91	2	0
291	90	2	2
291	117	2	1
291	96	2	1
291	94	2	2
292	118	1	1
292	90	1	2
292	91	1	0
292	89	1	0
293	119	2	2
293	120	2	1
293	103	2	0
293	91	2	0
293	90	2	2
293	89	2	2
294	108	1	2
294	94	1	2
294	101	1	1
294	103	1	1
294	91	1	0
295	21	2	1
295	91	2	0
295	107	2	0
295	121	2	2
295	98	2	2
296	93	2	0
296	101	2	2
296	90	2	2
296	91	2	0
296	8	2	1
297	91	2	0
297	122	2	0
297	123	2	0
297	96	2	1
297	113	2	0
297	94	2	1
297	89	2	2
297	119	2	1
298	124	2	1
298	91	2	0
298	104	2	0
298	107	2	0
298	96	2	1
299	112	2	2
299	90	2	2
299	91	2	0
299	96	2	1
299	92	2	0
300	112	1	1
300	101	1	1
300	91	1	0
300	97	1	1
300	8	1	0
301	125	2	2
301	120	2	1
301	126	2	1
301	90	2	2
301	91	2	0
301	94	2	0
302	90	2	2
302	91	2	0
302	96	2	1
302	127	2	1
303	91	1	0
303	128	1	0
303	90	1	2
303	129	1	1
303	110	1	2
303	98	1	2
304	94	1	2
304	130	1	2
304	97	1	1
304	90	1	2
304	94	1	2
305	104	0	0
305	101	0	0
305	107	0	0
305	90	0	2
306	104	0	0
306	91	0	0
307	131	1	2
307	91	1	0
307	8	1	2
307	97	1	0
307	107	1	1
308	101	0	0
308	103	0	0
308	104	0	0
308	91	0	0
308	110	0	0
309	91	2	0
309	90	2	2
309	96	2	1
309	132	2	2
310	90	0	1
310	119	0	0
310	112	0	0
310	101	0	2
310	91	0	0
311	89	2	1
311	91	2	0
311	92	2	2
311	96	2	1
311	133	2	1
312	91	2	0
312	96	2	1
312	134	2	1
312	135	2	0
312	136	2	2
313	137	2	2
313	91	2	0
313	90	2	2
313	96	2	1
313	127	2	1
314	91	1	0
314	92	1	2
315	101	2	0
315	91	2	0
315	90	2	2
315	107	2	0
315	138	2	0
315	89	2	0
316	104	2	2
316	90	2	2
316	134	2	1
316	96	2	1
317	98	2	2
317	91	2	0
317	90	2	2
317	139	2	2
318	91	2	0
318	107	2	0
318	94	2	0
318	89	2	2
319	101	2	0
319	104	2	2
319	140	2	1
319	90	2	2
319	91	2	0
320	101	2	2
320	91	2	0
320	90	2	2
320	121	2	1
320	107	2	1
321	90	0	2
321	91	0	0
321	141	0	0
321	104	0	0
321	96	0	1
322	112	1	0
322	21	1	1
322	91	1	0
322	90	1	2
322	110	1	2
322	94	1	0
323	87	2	2
323	112	2	1
323	91	2	0
323	90	2	2
323	96	2	1
324	112	0	2
324	101	0	2
324	97	0	1
324	91	0	0
324	90	0	2
325	104	0	2
325	87	0	0
325	112	0	1
325	103	0	1
325	91	0	0
325	89	0	2
326	94	1	1
326	112	1	2
326	103	1	1
326	91	1	0
326	142	1	2
327	98	2	2
327	89	2	1
327	104	2	1
327	97	2	1
327	21	2	1
328	94	0	1
328	112	0	0
328	143	0	0
328	90	0	2
328	104	0	1
328	89	0	0
329	112	2	2
329	91	2	0
329	107	2	2
329	104	2	2
329	90	2	2
329	89	2	2
330	144	2	2
330	103	2	1
330	21	2	1
330	91	2	0
331	145	1	1
331	101	1	0
331	91	1	0
331	146	1	0
331	92	1	1
332	112	0	1
332	91	0	0
332	107	0	0
332	90	0	2
332	116	0	1
332	94	0	1
333	145	0	1
333	112	0	0
333	90	0	2
333	91	0	0
334	89	0	1
334	48	0	0
334	91	0	0
334	110	0	2
334	94	0	1
335	94	2	1
335	101	2	0
335	38	2	1
335	91	2	0
335	90	2	2
335	89	2	2
336	103	1	0
336	107	1	1
336	91	1	0
336	96	1	1
336	147	1	1
337	94	1	1
337	101	1	2
337	104	1	2
337	91	1	0
337	48	1	1
338	90	2	2
338	91	2	0
338	121	2	1
338	96	2	1
338	119	2	2
339	148	1	1
339	21	1	1
339	97	1	1
339	91	1	0
339	96	1	1
340	21	1	1
340	91	1	0
340	149	1	2
340	94	1	2
340	98	1	2
340	119	1	1
341	93	1	2
341	104	1	2
341	101	1	2
341	150	1	1
341	91	1	0
342	112	2	1
342	101	2	2
342	104	2	2
342	91	2	0
342	94	2	2
343	103	1	0
343	48	1	2
343	91	1	0
343	96	1	1
344	100	2	2
344	21	2	1
344	151	2	1
344	48	2	1
344	97	2	1
344	99	2	2
345	89	1	2
345	97	1	1
345	91	1	0
345	113	1	0
346	112	1	1
346	101	1	2
346	48	1	0
347	70	0	1
347	91	0	0
347	126	0	1
347	90	0	2
347	92	0	2
348	101	0	0
348	91	0	0
348	90	0	2
348	96	0	1
349	103	1	1
349	126	1	0
349	90	1	2
349	91	1	0
349	92	1	2
349	89	1	2
350	130	2	1
350	91	2	0
350	97	2	1
350	90	2	2
350	105	2	0
351	90	0	2
351	122	0	0
351	48	0	0
351	91	0	0
351	152	0	0
352	100	2	1
352	21	2	1
352	90	2	2
352	91	2	0
352	89	2	2
353	112	1	2
353	91	1	0
353	0	1	1
353	90	1	2
353	110	1	2
354	90	0	2
354	91	0	0
354	104	0	1
354	110	0	2
354	153	0	0
355	103	0	0
355	90	0	2
355	91	0	0
355	107	0	0
356	100	0	2
356	91	0	0
356	134	0	0
357	87	0	0
357	112	0	0
357	103	0	1
357	154	0	0
357	126	0	1
358	90	1	2
358	91	1	0
358	133	1	1
358	155	1	2
358	89	1	0
359	91	2	0
359	48	2	1
359	92	2	1
359	96	2	1
359	41	2	2
360	103	1	1
360	91	1	0
360	156	1	2
360	92	1	2
360	117	1	1
361	103	2	0
361	91	2	0
361	117	2	1
361	96	2	1
361	157	2	0
362	112	1	1
362	91	1	0
362	96	1	1
362	107	1	1
363	89	2	2
363	130	2	2
363	48	2	2
363	91	2	0
363	90	2	2
364	93	1	2
364	112	1	1
364	21	1	0
364	91	1	0
364	89	1	2
365	101	0	0
365	112	0	0
365	21	0	1
365	90	0	2
365	97	0	1
365	89	0	0
366	94	2	0
366	112	2	1
366	91	2	0
366	90	2	2
366	92	2	1
367	89	2	2
367	100	2	2
367	91	2	0
367	96	2	1
